provider,plan_details,user_id,payment_history
UMobile,RM148 Monthly Plan,adfba363-d923-46bf-8fcd-192777b8e859,"[{""month"": ""2024-11"", ""amount"": 376.73, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 203.46, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 188.7, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 184.05, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 231.14, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 317.06, ""status"": ""Paid""}]"
UMobile,RM119 Monthly Plan,60588eb7-2f1c-435f-9c62-3e8c73de669f,"[{""month"": ""2024-11"", ""amount"": 328.41, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 67.95, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 59.45, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 404.32, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 376.49, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 114.61, ""status"": ""Paid""}]"
UMobile,RM68 Monthly Plan,8177c5b5-6208-401e-8b35-f2b281c0f2dd,"[{""month"": ""2024-11"", ""amount"": 225.7, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 218.21, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 116.66, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 214.29, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 156.19, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 135.22, ""status"": ""Paid""}]"
Digi,RM147 Monthly Plan,f50e30d7-99f1-436c-bd6b-71290b176d80,"[{""month"": ""2024-11"", ""amount"": 285.05, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 414.3, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 159.55, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 52.02, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 391.96, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 488.06, ""status"": ""Paid""}]"
Digi,RM99 Monthly Plan,93b363d2-3eb5-48f7-8877-ea432c1d9760,"[{""month"": ""2024-11"", ""amount"": 210.11, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 250.66, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 287.72, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 143.94, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 138.81, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 246.23, ""status"": ""Paid""}]"
Celcom,RM94 Monthly Plan,5fcfcd5d-34d9-4121-a7d6-24e358051988,"[{""month"": ""2024-11"", ""amount"": 348.82, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 256.43, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 286.84, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 82.73, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 496.84, ""status"": ""Pending""}, {""month"": ""2024-07"", ""amount"": 231.43, ""status"": ""Paid""}]"
UMobile,RM54 Monthly Plan,99b1e5f0-9d05-4dc1-a051-1798765fd712,"[{""month"": ""2024-11"", ""amount"": 99.44, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 161.9, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 425.8, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 498.07, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 378.42, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 110.27, ""status"": ""Paid""}]"
Digi,RM123 Monthly Plan,5fb86dfb-25e6-4cea-af42-de04ddb9c76f,"[{""month"": ""2024-11"", ""amount"": 442.06, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 447.54, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 423.55, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 142.0, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 313.21, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 96.51, ""status"": ""Paid""}]"
Digi,RM37 Monthly Plan,4c59ac1f-e127-4143-9471-522304033895,"[{""month"": ""2024-11"", ""amount"": 154.97, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 499.09, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 300.13, ""status"": ""Late""}, {""month"": ""2024-08"", ""amount"": 320.11, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 243.87, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 155.72, ""status"": ""Paid""}]"
Celcom,RM124 Monthly Plan,6f1e71e4-92b7-4cf1-928c-5584418290b1,"[{""month"": ""2024-11"", ""amount"": 227.63, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 239.6, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 249.2, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 491.58, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 330.54, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 379.48, ""status"": ""Paid""}]"
Digi,RM79 Monthly Plan,2bbc8655-e464-4e87-a411-f7a7108a84be,"[{""month"": ""2024-11"", ""amount"": 294.14, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 410.83, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 216.26, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 479.56, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 363.83, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 411.88, ""status"": ""Paid""}]"
UMobile,RM47 Monthly Plan,6987c306-27af-461f-985d-f3b35f20181e,"[{""month"": ""2024-11"", ""amount"": 112.68, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 173.37, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 484.24, ""status"": ""Late""}, {""month"": ""2024-08"", ""amount"": 420.14, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 269.85, ""status"": ""Late""}, {""month"": ""2024-07"", ""amount"": 495.56, ""status"": ""Paid""}]"
Maxis,RM142 Monthly Plan,638060d1-b062-462c-995b-8cd9e11758a3,"[{""month"": ""2024-11"", ""amount"": 260.24, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 72.62, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 319.56, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 484.07, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 92.7, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 141.32, ""status"": ""Paid""}]"
Celcom,RM36 Monthly Plan,2257c5dc-1ecb-41e0-8db1-a0e44a48380c,"[{""month"": ""2024-11"", ""amount"": 367.3, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 156.95, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 181.06, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 284.09, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 269.18, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 474.94, ""status"": ""Paid""}]"
Maxis,RM60 Monthly Plan,24f36559-950a-4aa1-9436-911781f4c772,"[{""month"": ""2024-11"", ""amount"": 206.98, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 134.19, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 115.25, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 126.12, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 53.81, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 56.16, ""status"": ""Paid""}]"
UMobile,RM64 Monthly Plan,904c39f8-0960-4e98-9f92-48df30d03b31,"[{""month"": ""2024-11"", ""amount"": 151.89, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 129.29, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 103.58, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 394.15, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 232.86, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 57.48, ""status"": ""Paid""}]"
Digi,RM122 Monthly Plan,b24f37f9-8b44-48ec-80e7-f3a79fa40794,"[{""month"": ""2024-11"", ""amount"": 221.24, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 50.6, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 426.11, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 168.48, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 244.5, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 369.12, ""status"": ""Paid""}]"
Celcom,RM82 Monthly Plan,f399f388-a6bb-4df9-8d8a-f111975e5af5,"[{""month"": ""2024-11"", ""amount"": 429.14, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 325.31, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 61.6, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 495.27, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 338.09, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 207.92, ""status"": ""Paid""}]"
Maxis,RM142 Monthly Plan,799fb034-8911-40b8-a4bd-611a350f2c19,"[{""month"": ""2024-11"", ""amount"": 446.09, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 244.14, ""status"": ""Pending""}, {""month"": ""2024-09"", ""amount"": 304.72, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 414.51, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 324.32, ""status"": ""Pending""}, {""month"": ""2024-07"", ""amount"": 341.89, ""status"": ""Paid""}]"
Digi,RM132 Monthly Plan,cf467fbb-7e52-4c22-8833-d78218ad06a4,"[{""month"": ""2024-11"", ""amount"": 350.45, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 392.87, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 71.22, ""status"": ""Pending""}, {""month"": ""2024-08"", ""amount"": 309.57, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 276.14, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 318.61, ""status"": ""Paid""}]"
UMobile,RM80 Monthly Plan,286f72db-c56d-443e-bd36-b50fe1469030,"[{""month"": ""2024-11"", ""amount"": 203.82, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 378.18, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 391.87, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 316.54, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 443.56, ""status"": ""Late""}, {""month"": ""2024-07"", ""amount"": 133.64, ""status"": ""Paid""}]"
Maxis,RM44 Monthly Plan,57c05821-2a23-479b-a4e6-515a4487b033,"[{""month"": ""2024-11"", ""amount"": 206.61, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 258.08, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 166.62, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 240.15, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 187.08, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 450.65, ""status"": ""Paid""}]"
Celcom,RM144 Monthly Plan,970baaa7-5d85-48ca-ac35-b9875b1e1638,"[{""month"": ""2024-11"", ""amount"": 233.28, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 401.67, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 339.59, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 241.7, ""status"": ""Late""}, {""month"": ""2024-08"", ""amount"": 298.47, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 489.24, ""status"": ""Paid""}]"
UMobile,RM35 Monthly Plan,2e47a31e-8c72-402a-a5e7-c225980e6e2e,"[{""month"": ""2024-11"", ""amount"": 397.23, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 266.42, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 411.21, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 283.59, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 412.14, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 156.25, ""status"": ""Paid""}]"
Maxis,RM38 Monthly Plan,30823211-5bb5-477d-8ea7-8486aa5d6724,"[{""month"": ""2024-11"", ""amount"": 57.12, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 233.95, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 451.57, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 92.23, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 177.06, ""status"": ""Pending""}, {""month"": ""2024-07"", ""amount"": 420.84, ""status"": ""Paid""}]"
UMobile,RM44 Monthly Plan,a81266e7-91c1-4436-a3d7-19bfe5f84ec1,"[{""month"": ""2024-11"", ""amount"": 339.98, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 405.54, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 427.22, ""status"": ""Late""}, {""month"": ""2024-08"", ""amount"": 287.21, ""status"": ""Pending""}, {""month"": ""2024-08"", ""amount"": 492.71, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 439.11, ""status"": ""Paid""}]"
UMobile,RM33 Monthly Plan,54f5615f-dfac-4f2d-af3e-8dbae2573f1d,"[{""month"": ""2024-11"", ""amount"": 390.09, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 196.35, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 151.11, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 94.69, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 74.18, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 258.1, ""status"": ""Paid""}]"
UMobile,RM107 Monthly Plan,0119c8fc-b7fe-464a-8add-987227abfaf7,"[{""month"": ""2024-11"", ""amount"": 275.37, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 470.36, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 381.87, ""status"": ""Late""}, {""month"": ""2024-08"", ""amount"": 377.56, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 273.41, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 418.47, ""status"": ""Paid""}]"
Celcom,RM120 Monthly Plan,670e8dde-415d-442e-9251-e4091cc380cc,"[{""month"": ""2024-11"", ""amount"": 310.21, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 340.7, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 350.09, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 275.93, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 334.67, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 205.84, ""status"": ""Paid""}]"
Maxis,RM117 Monthly Plan,759ead36-8ada-4b72-bc11-7eb6a5b424a5,"[{""month"": ""2024-11"", ""amount"": 455.42, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 292.16, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 205.28, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 435.3, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 346.72, ""status"": ""Late""}, {""month"": ""2024-07"", ""amount"": 83.24, ""status"": ""Paid""}]"
UMobile,RM106 Monthly Plan,fdddcdde-a422-49cb-82ed-21e5adc09d23,"[{""month"": ""2024-11"", ""amount"": 378.92, ""status"": ""Pending""}, {""month"": ""2024-10"", ""amount"": 431.87, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 405.8, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 81.13, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 295.9, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 77.27, ""status"": ""Paid""}]"
Celcom,RM54 Monthly Plan,4646d23e-3d91-4c36-aad5-30741e0a42e9,"[{""month"": ""2024-11"", ""amount"": 431.53, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 316.74, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 143.29, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 141.56, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 489.78, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 374.38, ""status"": ""Paid""}]"
Digi,RM97 Monthly Plan,62303684-5c2a-416e-b803-5fc79bc77b1b,"[{""month"": ""2024-11"", ""amount"": 392.35, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 209.8, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 475.44, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 232.09, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 242.28, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 491.59, ""status"": ""Paid""}]"
Digi,RM139 Monthly Plan,d1fc9b7d-530b-4795-93c2-92b4b161367c,"[{""month"": ""2024-11"", ""amount"": 399.61, ""status"": ""Late""}, {""month"": ""2024-10"", ""amount"": 170.44, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 457.65, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 394.89, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 205.14, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 283.66, ""status"": ""Paid""}]"
UMobile,RM93 Monthly Plan,86f85e48-c573-4d0f-8129-ed637e768aaf,"[{""month"": ""2024-11"", ""amount"": 138.64, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 148.1, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 455.37, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 288.93, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 375.85, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 142.42, ""status"": ""Late""}]"
Digi,RM100 Monthly Plan,dd78a64a-7579-42da-b5ee-535a656cf72c,"[{""month"": ""2024-11"", ""amount"": 134.03, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 145.47, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 209.12, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 436.0, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 438.0, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 412.34, ""status"": ""Paid""}]"
Maxis,RM150 Monthly Plan,3c84688c-59a6-42c8-a5cc-6163a52b2440,"[{""month"": ""2024-11"", ""amount"": 453.63, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 244.15, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 185.98, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 235.89, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 296.24, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 469.53, ""status"": ""Paid""}]"
Maxis,RM126 Monthly Plan,87ecfca0-aafd-4bcb-9fda-e20da8dbd7d0,"[{""month"": ""2024-11"", ""amount"": 294.22, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 126.75, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 445.46, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 389.02, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 279.5, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 77.59, ""status"": ""Paid""}]"
Digi,RM108 Monthly Plan,6b12a611-d2ab-4af1-bbe8-d3d97b8761c4,"[{""month"": ""2024-11"", ""amount"": 446.13, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 329.2, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 268.68, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 176.53, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 486.96, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 466.95, ""status"": ""Paid""}]"
UMobile,RM31 Monthly Plan,8dd07760-6fd1-4df3-8857-04dd6d11449e,"[{""month"": ""2024-11"", ""amount"": 188.24, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 51.21, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 312.64, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 334.2, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 269.51, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 209.66, ""status"": ""Paid""}]"
UMobile,RM75 Monthly Plan,127f73b3-ca5d-4415-8df3-0dca3a4e68ad,"[{""month"": ""2024-11"", ""amount"": 239.51, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 72.35, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 324.99, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 164.23, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 250.5, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 81.27, ""status"": ""Paid""}]"
Celcom,RM93 Monthly Plan,e195a7f3-a17a-4c1f-8ec5-bc2a3a940cfc,"[{""month"": ""2024-11"", ""amount"": 58.15, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 98.75, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 103.74, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 105.38, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 188.2, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 193.94, ""status"": ""Paid""}]"
Celcom,RM149 Monthly Plan,34a1a13c-b897-4934-a51f-02102925efff,"[{""month"": ""2024-11"", ""amount"": 104.15, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 378.41, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 188.57, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 385.46, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 372.45, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 387.58, ""status"": ""Paid""}]"
Digi,RM127 Monthly Plan,d5fcdc9f-ea2b-4c39-9bef-059456a7791c,"[{""month"": ""2024-11"", ""amount"": 486.6, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 163.81, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 376.4, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 106.92, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 336.17, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 290.81, ""status"": ""Paid""}]"
Celcom,RM50 Monthly Plan,b873a197-e4da-4bde-98f7-c9c9f0b73349,"[{""month"": ""2024-11"", ""amount"": 274.54, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 75.0, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 424.22, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 408.17, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 437.78, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 255.69, ""status"": ""Paid""}]"
